"SR. NO 
","EFFECTIVE DATE 
","SYMBOL 
","SECURITY NAME 
","FROM 
","TO 
"
2856,"18-MAY-2024","UNIVPHOTO","UNIVERSUS PHOTO IMAGINGS LIMITED","20","5"
2857,"18-MAY-2024","UNIVCABLES","UNIVERSAL CABLES LIMITED","20","5"
2858,"18-MAY-2024","UNITEDTEA","THE UNITED NILGIRI TEA ESTATES COMPANY LIMITED","20","5"
2859,"18-MAY-2024","UNITEDPOLY","UNITED POLYFAB GUJARAT LIMITED","20","5"
2860,"18-MAY-2024","UNIPARTS","UNIPARTS INDIA LIMITED","20","5"
2861,"18-MAY-2024","UNIONBANK","UNION BANK OF INDIA","20","5"
2862,"18-MAY-2024","UNIHEALTH","UNIHEALTH CONSULTANCY LIMITED","20","5"
2863,"18-MAY-2024","UNIENTER","UNIPHOS ENTERPRISES LIMITED","20","5"
2864,"18-MAY-2024","UNIDT","UNITED DRILLING TOOLS LIMITED","20","5"
2865,"18-MAY-2024","UNICHEMLAB","UNICHEM LABORATORIES LIMITED","20","5"
2866,"18-MAY-2024","UMANGDAIRY","UMANG DAIRIES LIMITED","20","5"
2867,"18-MAY-2024","UMA","UMA CONVERTER LIMITED","20","5"
2868,"18-MAY-2024","ULTRACEMCO","ULTRATECH CEMENT LIMITED","-","5"
2869,"18-MAY-2024","UJJIVANSFB","UJJIVAN SMALL FINANCE BANK LIMITED","20","5"
2870,"18-MAY-2024","UGROCAP","UGRO CAPITAL LIMITED","20","5"
2871,"18-MAY-2024","UGARSUGAR","THE UGAR SUGAR WORKS LIMITED","20","5"
2872,"18-MAY-2024","UFO","UFO MOVIEZ INDIA LIMITED","20","5"
2873,"18-MAY-2024","UFLEX","UFLEX LIMITED","20","5"
2874,"18-MAY-2024","UDS","UPDATER SERVICES LIMITED","20","5"
2875,"18-MAY-2024","UDAICEMENT","UDAIPUR CEMENT WORKS LIMITED","20","5"
2876,"18-MAY-2024","UCOBANK","UCO BANK","20","5"
2877,"18-MAY-2024","UCL","USHANTI COLOUR CHEM LIMITED","20","5"
2878,"18-MAY-2024","UCAL","UCAL LIMITED","20","5"
2879,"18-MAY-2024","UBL","UNITED BREWERIES LIMITED","-","5"
2880,"18-MAY-2024","TVTODAY","TV TODAY NETWORK LIMITED","20","5"
2881,"18-MAY-2024","TVSSRICHAK","TVS SRICHAKRA LIMITED","20","5"
2882,"18-MAY-2024","TVSSCS","TVS SUPPLY CHAIN SOLUTIONS LIMITED","20","5"
2883,"18-MAY-2024","TVSMOTOR","TVS MOTOR COMPANY LIMITED","-","5"
2884,"18-MAY-2024","TVSHLTD","TVS HOLDINGS LIMITED","20","5"
2885,"18-MAY-2024","TVSELECT","TVS ELECTRONICS LIMITED","20","5"
2886,"18-MAY-2024","TTML","TATA TELESERVICES (MAHARASHTRA) LIMITED","20","5"
2887,"18-MAY-2024","TTL","T T LIMITED","20","5"
2888,"18-MAY-2024","TTKPRESTIG","TTK PRESTIGE LIMITED","20","5"
2889,"18-MAY-2024","TTKHLTCARE","TTK HEALTHCARE LIMITED","20","5"
2890,"18-MAY-2024","TRUST","TRUST FINTECH LIMITED","10","5"
2891,"18-MAY-2024","TRU","TRUCAP FINANCE LIMITED","20","5"
2892,"18-MAY-2024","TRIVENI","TRIVENI ENGINEERING & INDUSTRIES LIMITED","20","5"
2893,"18-MAY-2024","TRITURBINE","TRIVENI TURBINE LIMITED","20","5"
2894,"18-MAY-2024","TRIGYN","TRIGYN TECHNOLOGIES LIMITED","20","5"
2895,"18-MAY-2024","TRIDHYA","TRIDHYA TECH LIMITED","20","5"
2896,"18-MAY-2024","TRIDENT","TRIDENT LIMITED","20","5"
2897,"18-MAY-2024","TRENT","TRENT LIMITED","-","5"
2898,"18-MAY-2024","TREL","TRANSINDIA REAL ESTATE LIMITED","20","5"
2899,"18-MAY-2024","TRANSTEEL","TRANSTEEL SEATING TECHNOLOGIES LIMITED","20","5"
2900,"18-MAY-2024","TRACXN","TRACXN TECHNOLOGIES LIMITED","20","5"
2901,"18-MAY-2024","TPLPLASTEH","TPL PLASTECH LIMITED","10","5"
2902,"18-MAY-2024","TOTAL","TOTAL TRANSPORT SYSTEMS LIMITED","20","5"
2903,"18-MAY-2024","TORNTPOWER","TORRENT POWER LIMITED","20","5"
2904,"18-MAY-2024","TORNTPHARM","TORRENT PHARMACEUTICALS LIMITED","-","5"
2905,"18-MAY-2024","TOKYOPLAST","TOKYO PLAST INTERNATIONAL LIMITED","20","5"
2906,"18-MAY-2024","TNPL","TAMIL NADU NEWSPRINT & PAPERS LIMITED","20","5"
2907,"18-MAY-2024","TNPETRO","TAMILNADU PETROPRODUCTS LIMITED","20","5"
2908,"18-MAY-2024","TNIDETF","TATA MUTUAL FUND - TATA NIFTY INDIA DIGITAL EXCHANGE TRADED FUND","20","5"
2909,"18-MAY-2024","TMB","TAMILNAD MERCANTILE BANK LIMITED","20","5"
2910,"18-MAY-2024","TITAN","TITAN COMPANY LIMITED","-","5"
2911,"18-MAY-2024","TITAGARH","TITAGARH RAIL SYSTEMS LIMITED","20","5"
2912,"18-MAY-2024","TIRUPATIFL","TIRUPATI FORGE LIMITED","10","5"
2913,"18-MAY-2024","TIRUMALCHM","THIRUMALAI CHEMICALS LIMITED","20","5"
2914,"18-MAY-2024","TIPSINDLTD","TIPS INDUSTRIES LIMITED","20","5"
2915,"18-MAY-2024","TIMKEN","TIMKEN INDIA LIMITED","20","5"
2916,"18-MAY-2024","TIMETECHNO","TIME TECHNOPLAST LIMITED","20","5"
2917,"18-MAY-2024","TIMESGTY","TIMES GUARANTY LIMITED","2","5"
2918,"18-MAY-2024","TIINDIA","TUBE INVESTMENTS OF INDIA LIMITED","20","5"
2919,"18-MAY-2024","TIIL","TECHNOCRAFT INDUSTRIES (INDIA) LIMITED","20","5"
2920,"18-MAY-2024","TIDEWATER","TIDE WATER OIL COMPANY (INDIA) LIMITED","20","5"
2921,"18-MAY-2024","TI","TILAKNAGAR INDUSTRIES LIMITED","20","5"
2922,"18-MAY-2024","THYROCARE","THYROCARE TECHNOLOGIES LIMITED","20","5"
2923,"18-MAY-2024","THOMASCOOK","THOMAS COOK  (INDIA)  LIMITED","10","5"
2924,"18-MAY-2024","THERMAX","THERMAX LIMITED","20","5"
2925,"18-MAY-2024","THEMISMED","THEMIS MEDICARE LIMITED","20","5"
2926,"18-MAY-2024","THEJO","THEJO ENGINEERING LIMITED","20","5"
2927,"18-MAY-2024","THANGAMAYL","THANGAMAYIL JEWELLERY LIMITED","10","5"
2928,"18-MAY-2024","TGBHOTELS","TGB BANQUETS AND HOTELS LIMITED","10","5"
2929,"18-MAY-2024","TEXRAIL","TEXMACO RAIL & ENGINEERING LIMITED","20","5"
2930,"18-MAY-2024","TEXMOPIPES","TEXMO PIPES AND PRODUCTS LIMITED","20","5"
2931,"18-MAY-2024","TEXINFRA","TEXMACO INFRASTRUCTURE & HOLDINGS LIMITED","20","5"
2932,"18-MAY-2024","TEMBO","TEMBO GLOBAL INDUSTRIES LIMITED","20","5"
2933,"18-MAY-2024","TEJASNET","TEJAS NETWORKS LIMITED","10","5"
2934,"18-MAY-2024","TEGA","TEGA INDUSTRIES LIMITED","20","5"
2935,"18-MAY-2024","TECILCHEM","TECIL CHEMICALS AND HYDRO POWER LIMITED","2","5"
2936,"18-MAY-2024","TECHNOE","TECHNO ELECTRIC & ENGINEERING COMPANY LIMITED","20","5"
2937,"18-MAY-2024","TECHM","TECH MAHINDRA LIMITED","-","5"
2938,"18-MAY-2024","TECH","ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE NIFTY IT ETF","20","5"
2939,"18-MAY-2024","TEAMLEASE","TEAMLEASE SERVICES LIMITED","20","5"
2940,"18-MAY-2024","TDPOWERSYS","TD POWER SYSTEMS LIMITED","20","5"
2941,"18-MAY-2024","TCS","TATA CONSULTANCY SERVICES LIMITED","-","5"
2942,"18-MAY-2024","TCPLPACK","TCPL PACKAGING LIMITED","20","5"
2943,"18-MAY-2024","TCNSBRANDS","TCNS CLOTHING CO. LIMITED","20","5"
2944,"18-MAY-2024","TCLCONS","TANTIA CONSTRUCTIONS LIMITED","10","5"
2945,"18-MAY-2024","TCL","THAAI CASTING LIMITED","10","5"
2946,"18-MAY-2024","TCIEXP","TCI EXPRESS LIMITED","20","5"
2947,"18-MAY-2024","TCI","TRANSPORT CORPORATION OF INDIA LIMITED","20","5"
2948,"18-MAY-2024","TBZ","TRIBHOVANDAS BHIMJI ZAVERI LIMITED","20","5"
2949,"18-MAY-2024","TBOTEK","TBO TEK LIMITED","20","5"
2950,"18-MAY-2024","TATVA","TATVA CHINTAN PHARMA CHEM LIMITED","20","5"
2951,"18-MAY-2024","TATSILV","TATA MUTUAL FUND TATA SILVER EXCHANGE TRADED FUND","20","5"
2952,"18-MAY-2024","TATATECH","TATA TECHNOLOGIES LIMITED","20","5"
2953,"18-MAY-2024","TATASTEEL","TATA STEEL LIMITED","-","5"
2954,"18-MAY-2024","TATAPOWER","TATA POWER COMPANY LIMITED","-","5"
2955,"18-MAY-2024","TATAMTRDVR","TATA MOTORS LIMITED","20","5"
2956,"18-MAY-2024","TATAMOTORS","TATA MOTORS LIMITED","-","5"
2957,"18-MAY-2024","TATAGOLD","TATA MUTUAL FUND TATA GOLD EXCHANGE TRADED FUND","20","5"
2958,"18-MAY-2024","TATAELXSI","TATA ELXSI LIMITED","20","5"
2959,"18-MAY-2024","TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","-","5"
2960,"18-MAY-2024","TATACOMM","TATA COMMUNICATIONS LIMITED","-","5"
2961,"18-MAY-2024","TATACHEM","TATA CHEMICALS LIMITED","-","5"
2962,"18-MAY-2024","TASTYBITE","TASTY BITE EATABLES LIMITED","20","5"
2963,"18-MAY-2024","TARSONS","TARSONS PRODUCTS LIMITED","20","5"
2964,"18-MAY-2024","TANLA","TANLA PLATFORMS LIMITED","20","5"
2965,"18-MAY-2024","TAJGVK","TAJ GVK HOTELS & RESORTS LIMITED","20","5"
2966,"18-MAY-2024","TAINWALCHM","TAINWALA CHEMICAL AND PLASTIC (I) LIMITED","20","5"
2967,"18-MAY-2024","SYSTANGO","SYSTANGO TECHNOLOGIES LIMITED","20","5"
2968,"18-MAY-2024","SYRMA","SYRMA SGS TECHNOLOGY LIMITED","20","5"
2969,"18-MAY-2024","SYNOPTICS","SYNOPTICS TECHNOLOGIES LIMITED","20","5"
2970,"18-MAY-2024","SYNGENE","SYNGENE INTERNATIONAL LIMITED","-","5"
2971,"18-MAY-2024","SYMPHONY","SYMPHONY LIMITED","20","5"
2972,"18-MAY-2024","SWASTIK","SWASTIK PIPE LIMITED","20","5"
2973,"18-MAY-2024","SWARAJENG","SWARAJ ENGINES LIMITED","20","5"
2974,"18-MAY-2024","SUVENPHAR","SUVEN PHARMACEUTICALS LIMITED","20","5"
2975,"18-MAY-2024","SUTLEJTEX","SUTLEJ TEXTILES AND INDUSTRIES LIMITED","20","5"
2976,"18-MAY-2024","SURYODAY","SURYODAY SMALL FINANCE BANK LIMITED","20","5"
2977,"18-MAY-2024","SURYAROSNI","SURYA ROSHNI LIMITED","20","5"
2978,"18-MAY-2024","SURYALAXMI","SURYALAKSHMI COTTON MILLS LIMITED","20","5"
2979,"18-MAY-2024","SURAJEST","SURAJ ESTATE DEVELOPERS LIMITED","20","5"
2980,"18-MAY-2024","SUPRIYA","SUPRIYA LIFESCIENCE LIMITED","20","5"
2981,"18-MAY-2024","SUPREMEPWR","SUPREME POWER EQUIPMENT LIMITED","10","5"
2982,"18-MAY-2024","SUPREMEIND","SUPREME INDUSTRIES LIMITED","20","5"
2983,"18-MAY-2024","SUPRAJIT","SUPRAJIT ENGINEERING LIMITED","20","5"
2984,"18-MAY-2024","SUPERSPIN","SUPER SPINNING MILLS LIMITED","2","5"
2985,"18-MAY-2024","SUPERHOUSE","SUPERHOUSE LIMITED","20","5"
2986,"18-MAY-2024","SUNTV","SUN TV NETWORK LIMITED","-","5"
2987,"18-MAY-2024","SUNTECK","SUNTECK REALTY LIMITED","20","5"
2988,"18-MAY-2024","SUNREST","SUNREST LIFESCIENCE LIMITED","20","5"
2989,"18-MAY-2024","SUNPHARMA","SUN PHARMACEUTICAL INDUSTRIES LIMITED","-","5"
2990,"18-MAY-2024","SUNFLAG","SUNFLAG IRON AND STEEL COMPANY LIMITED","20","5"
2991,"18-MAY-2024","SUNDRMFAST","SUNDRAM FASTENERS LIMITED","20","5"
2992,"18-MAY-2024","SUNDRMBRAK","SUNDARAM BRAKE LININGS LIMITED","20","5"
2993,"18-MAY-2024","SUNDARMHLD","SUNDARAM FINANCE HOLDINGS LIMITED","20","5"
2994,"18-MAY-2024","SUNDARMFIN","SUNDARAM FINANCE LIMITED","20","5"
2995,"18-MAY-2024","SUNDARAM","SUNDARAM MULTI PAP LIMITED","20","5"
2996,"18-MAY-2024","SUNCLAY","SUNDARAM CLAYTON LIMITED","20","5"
2997,"18-MAY-2024","SUMMITSEC","SUMMIT SECURITIES LIMITED","20","5"
2998,"18-MAY-2024","SUMICHEM","SUMITOMO CHEMICAL INDIA LIMITED","20","5"
2999,"18-MAY-2024","SULA","SULA VINEYARDS LIMITED","20","5"
3000,"18-MAY-2024","SUKHJITS","SUKHJIT STARCH & CHEMICALS LIMITED","20","5"
3001,"18-MAY-2024","SUDARSCHEM","SUDARSHAN CHEMICAL INDUSTRIES LIMITED","20","5"
3002,"18-MAY-2024","SUBROS","SUBROS LIMITED","20","5"
3003,"18-MAY-2024","SUBEXLTD","SUBEX LIMITED","20","5"
3004,"18-MAY-2024","STYRENIX","STYRENIX PERFORMANCE MATERIALS LIMITED","20","5"
3005,"18-MAY-2024","STYLAMIND","STYLAM INDUSTRIES LIMITED","20","5"
3006,"18-MAY-2024","STOVEKRAFT","STOVE KRAFT LIMITED","20","5"
3007,"18-MAY-2024","STLTECH","STERLITE TECHNOLOGIES LIMITED","20","5"
3008,"18-MAY-2024","STERTOOLS","STERLING TOOLS LIMITED","20","5"
3009,"18-MAY-2024","STEL","STEL HOLDINGS LIMITED","20","5"
3010,"18-MAY-2024","STEELXIND","STEEL EXCHANGE INDIA LIMITED","10","5"
3011,"18-MAY-2024","STEELCITY","STEEL CITY SECURITIES LIMITED","20","5"
3012,"18-MAY-2024","STEELCAS","STEELCAST LIMITED","20","5"
3013,"18-MAY-2024","STCINDIA","THE STATE TRADING CORPORATION OF INDIA LIMITED","20","5"
3014,"18-MAY-2024","STARPAPER","STAR PAPER MILLS LIMITED","20","5"
3015,"18-MAY-2024","STARHEALTH","STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED","20","5"
3016,"18-MAY-2024","STARCEMENT","STAR CEMENT LIMITED","20","5"
3017,"18-MAY-2024","STAR","STRIDES PHARMA SCIENCE LIMITED","20","5"
3018,"18-MAY-2024","SSWL","STEEL STRIPS WHEELS LIMITED","20","5"
3019,"18-MAY-2024","SRM","SRM CONTRACTORS LIMITED","20","5"
3020,"18-MAY-2024","SRIVASAVI","SRIVASAVI ADHESIVE TAPES LIMITED","20","5"
3021,"18-MAY-2024","SRHHYPOLTD","SREE RAYALASEEMA HI-STRENGTH HYPO LIMITED","20","5"
3022,"18-MAY-2024","SRGHFL","SRG HOUSING FINANCE LIMITED","20","5"
3023,"18-MAY-2024","SRF","SRF LIMITED","-","5"
3024,"18-MAY-2024","SREEL","SREELEATHERS LIMITED","20","5"
3025,"18-MAY-2024","SPORTKING","SPORTKING INDIA LIMITED","20","5"
3026,"18-MAY-2024","SPLPETRO","SUPREME PETROCHEM LIMITED","20","5"
3027,"18-MAY-2024","SPLIL","SPL INDUSTRIES LIMITED","20","5"
3028,"18-MAY-2024","SPIC","SOUTHERN PETROCHEMICALS INDUSTRIES CORPORATION  LIMITED","20","5"
3029,"18-MAY-2024","SPENCERS","SPENCER'S RETAIL LIMITED","20","5"
3030,"18-MAY-2024","SPECTSTM","SPECTRUM TALENT MANAGEMENT LIMITED","20","5"
3031,"18-MAY-2024","SPECTRUM","SPECTRUM ELECTRICAL INDUSTRIES LIMITED","10","5"
3032,"18-MAY-2024","SPECIALITY","SPECIALITY RESTAURANTS LIMITED","20","5"
3033,"18-MAY-2024","SPCENET","SPACENET ENTERPRISES INDIA LIMITED","20","5"
3034,"18-MAY-2024","SPANDANA","SPANDANA SPHOORTY FINANCIAL LIMITED","20","5"
3035,"18-MAY-2024","SPAL","S. P. APPARELS LIMITED","20","5"
3036,"18-MAY-2024","SOUTHWEST","SOUTH WEST PINNACLE EXPLORATION LIMITED","10","5"
3037,"18-MAY-2024","SOUTHBANK","THE SOUTH INDIAN BANK LIMITED","20","5"
3038,"18-MAY-2024","SOTL","SAVITA OIL TECHNOLOGIES LIMITED","20","5"
3039,"18-MAY-2024","SOTAC","SOTAC PHARMACEUTICALS LIMITED","20","5"
3040,"18-MAY-2024","SONUINFRA","SONU INFRATECH LIMITED","10","5"
3041,"18-MAY-2024","SONATSOFTW","SONATA SOFTWARE LIMITED","20","5"
3042,"18-MAY-2024","SONAMLTD","SONAM LIMITED","20","5"
3043,"18-MAY-2024","SONAMAC","SONA MACHINERY LIMITED","20","5"
3044,"18-MAY-2024","SONACOMS","SONA BLW PRECISION FORGINGS LIMITED","20","5"
3045,"18-MAY-2024","SOMANYCERA","SOMANY CERAMICS LIMITED","20","5"
3046,"18-MAY-2024","SOLARINDS","SOLAR INDUSTRIES INDIA LIMITED","20","5"
3047,"18-MAY-2024","SOLARA","SOLARA ACTIVE PHARMA SCIENCES LIMITED","10","5"
3048,"18-MAY-2024","SOBHA","SOBHA LIMITED","20","5"
3049,"18-MAY-2024","SNOWMAN","SNOWMAN LOGISTICS LIMITED","20","5"
3050,"18-MAY-2024","SMSPHARMA","SMS PHARMACEUTICALS LIMITED","20","5"
3051,"18-MAY-2024","SMSLIFE","SMS LIFESCIENCES INDIA LIMITED","20","5"
3052,"18-MAY-2024","SMLISUZU","SML ISUZU LIMITED","10","5"
3053,"18-MAY-2024","SMCGLOBAL","SMC GLOBAL SECURITIES LIMITED","20","5"
3054,"18-MAY-2024","SMALLCAP","MIRAE ASSET MF-MIRAE ASSET NIFTY SMALLCAP 250 MOMENTUM QUALITY 100 ETF","20","5"
3055,"18-MAY-2024","SKP","SKP BEARING INDUSTRIES LIMITED","20","5"
3056,"18-MAY-2024","SKMEGGPROD","SKM EGG PRODUCTS EXPORT (INDIA) LIMITED","20","5"
3057,"18-MAY-2024","SKIPPERPP","SKIPPER LIMITED","20","5"
3058,"18-MAY-2024","SKIPPER","SKIPPER LIMITED","20","5"
3059,"18-MAY-2024","SKFINDIA","SKF INDIA LIMITED","20","5"
3060,"18-MAY-2024","SJVN","SJVN LIMITED","20","5"
3061,"18-MAY-2024","SJS","S.J.S. ENTERPRISES LIMITED","20","5"
3062,"18-MAY-2024","SIYSIL","SIYARAM SILK MILLS LIMITED","20","5"
3063,"18-MAY-2024","SIS","SIS LIMITED","20","5"
3064,"18-MAY-2024","SIRCA","SIRCA PAINTS INDIA LIMITED","20","5"
3065,"18-MAY-2024","SINTERCOM","SINTERCOM INDIA LIMITED","20","5"
3066,"18-MAY-2024","SINCLAIR","SINCLAIRS HOTELS LIMITED","20","5"
3067,"18-MAY-2024","SIMBHALS","SIMBHAOLI SUGARS LIMITED","20","5"
3068,"18-MAY-2024","SILVRETF","MIRAE ASSET MUTUAL FUND - MIRAE ASSET SILVER ETF","20","5"
3069,"18-MAY-2024","SILVERTUC","SILVER TOUCH TECHNOLOGIES LIMITED","20","5"
3070,"18-MAY-2024","SILVERIETF","ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL SILVER ETF","20","5"
3071,"18-MAY-2024","SILVERETF","UTI MUTUAL FUND - UTI SILVER EXCHANGE TRADED FUND (UTI SILVER ETF)","20","5"
3072,"18-MAY-2024","SILVERBEES","NIPPON INDIA MUTUAL FUND - NIPPON INDIA SILVER ETF","20","5"
3073,"18-MAY-2024","SILVERADD","DSP  MUTUAL FUND - DSP SILVER ETF","20","5"
3074,"18-MAY-2024","SILVER1","KOTAK MAHINDRA MUTUAL FUND - KOTAK SILVER ETF","20","5"
3075,"18-MAY-2024","SILVER","ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE SILVER ETF","20","5"
3076,"18-MAY-2024","SILLYMONKS","SILLY MONKS ENTERTAINMENT LIMITED","10","5"
3077,"18-MAY-2024","SILINV","SIL INVESTMENTS LIMITED","20","5"
3078,"18-MAY-2024","SILGO","SILGO RETAIL LIMITED","20","5"
3079,"18-MAY-2024","SIL","STANDARD INDUSTRIES LIMITED","10","5"
3080,"18-MAY-2024","SIKKO","SIKKO INDUSTRIES LIMITED","10","5"
3081,"18-MAY-2024","SIGNPOST","SIGNPOST INDIA LIMITED","20","5"
3082,"18-MAY-2024","SIGNORIA","SIGNORIA CREATION LIMITED","20","5"
3083,"18-MAY-2024","SIGNATURE","SIGNATUREGLOBAL (INDIA) LIMITED","20","5"
3084,"18-MAY-2024","SIGMA","SIGMA SOLVE LIMITED","20","5"
3085,"18-MAY-2024","SIGIND","SIGNET INDUSTRIES LIMITED","20","5"
3086,"18-MAY-2024","SIGACHI","SIGACHI INDUSTRIES LIMITED","20","5"
3087,"18-MAY-2024","SIEMENS","SIEMENS LIMITED","-","5"
3088,"18-MAY-2024","SHYAMMETL","SHYAM METALICS AND ENERGY LIMITED","20","5"
3089,"18-MAY-2024","SHRITECH","SHRI TECHTEX LIMITED","20","5"
3090,"18-MAY-2024","SHRIRAMPPS","SHRIRAM PROPERTIES LIMITED","20","5"
3091,"18-MAY-2024","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","-","5"
3092,"18-MAY-2024","SHRIPISTON","SHRIRAM PISTONS & RINGS LIMITED","20","5"
3093,"18-MAY-2024","SHREYAS","SHREYAS SHIPPING & LOGISTICS LIMITED","20","5"
3094,"18-MAY-2024","SHREYANIND","SHREYANS INDUSTRIES LIMITED","20","5"
3095,"18-MAY-2024","SHREMINVIT","SHREM INVIT","20","5"
3096,"18-MAY-2024","SHREEPUSHK","SHREE PUSHKAR CHEMICALS & FERTILISERS LIMITED","20","5"
3097,"18-MAY-2024","SHREEOSFM","SHREE OSFM E-MOBILITY LIMITED","20","5"
3098,"18-MAY-2024","SHREEKARNI","SHREE KARNI FABCOM LIMITED","20","5"
3099,"18-MAY-2024","SHREECEM","SHREE CEMENT LIMITED","-","5"
3100,"18-MAY-2024","SHREDIGCEM","SHREE DIGVIJAY CEMENT CO.LTD","20","5"
3101,"18-MAY-2024","SHRADHA","SHRADHA INFRAPROJECTS LIMITED","20","5"
3102,"18-MAY-2024","SHOPERSTOP","SHOPPERS STOP LIMITED","20","5"
3103,"18-MAY-2024","SHK","S H KELKAR AND COMPANY LIMITED","20","5"
3104,"18-MAY-2024","SHIVAMILLS","SHIVA MILLS LIMITED","20","5"
3105,"18-MAY-2024","SHIVAMAUTO","SHIVAM AUTOTECH LIMITED","10","5"
3106,"18-MAY-2024","SHIVALIK","SHIVALIK RASAYAN LIMITED","20","5"
3107,"18-MAY-2024","SHILPAMED","SHILPA MEDICARE LIMITED","20","5"
3108,"18-MAY-2024","SHIGAN","SHIGAN QUANTUM TECHNOLOGIES LIMITED","10","5"
3109,"18-MAY-2024","SHERA","SHERA ENERGY LIMITED","20","5"
3110,"18-MAY-2024","SHEMAROO","SHEMAROO ENTERTAINMENT LIMITED","20","5"
3111,"18-MAY-2024","SHARIABEES","NIPPON INDIA ETF NIFTY 50 SHARIAH BEES","20","5"
3112,"18-MAY-2024","SHAREINDIA","SHARE INDIA SECURITIES LIMITED","20","5"
3113,"18-MAY-2024","SHARDAMOTR","SHARDA MOTOR INDUSTRIES LIMITED","20","5"
3114,"18-MAY-2024","SHARDACROP","SHARDA CROPCHEM LIMITED","20","5"
3115,"18-MAY-2024","SHANTIGEAR","SHANTHI GEARS LIMITED","20","5"
3116,"18-MAY-2024","SHANTHALA","SHANTHALA FMCG PRODUCTS LIMITED","20","5"
3117,"18-MAY-2024","SHANKARA","SHANKARA BUILDING PRODUCTS LIMITED","20","5"
3118,"18-MAY-2024","SHALPAINTS","SHALIMAR PAINTS LIMITED","10","5"
3119,"18-MAY-2024","SHALBY","SHALBY LIMITED","20","5"
3120,"18-MAY-2024","SHAILY","SHAILY ENGINEERING PLASTICS LIMITED","20","5"
3121,"18-MAY-2024","SHAH","SHAH METACORP LIMITED","10","5"
3122,"18-MAY-2024","SGL","STL GLOBAL LIMITED","10","5"
3123,"18-MAY-2024","SGIL","SYNERGY GREEN INDUSTRIES LIMITED","20","5"
3124,"18-MAY-2024","SFL","SHEELA FOAM LIMITED","20","5"
3125,"18-MAY-2024","SETFNN50","SBI-ETF NIFTY NEXT 50","20","5"
3126,"18-MAY-2024","SETFNIFBK","SBI-ETF NIFTY BANK","20","5"
3127,"18-MAY-2024","SETFNIF50","SBI-ETF NIFTY 50","20","5"
3128,"18-MAY-2024","SETFGOLD","SBI-ETF GOLD","20","5"
3129,"18-MAY-2024","SETF10GILT","SBI MUTUAL FUND - SBI-ETF 10 YEAR GILT","20","5"
3130,"18-MAY-2024","SESHAPAPER","SESHASAYEE PAPER AND BOARDS LIMITED","20","5"
3131,"18-MAY-2024","SERVICE","SERVICE CARE LIMITED","20","5"
3132,"18-MAY-2024","SEQUENT","SEQUENT SCIENTIFIC LIMITED","20","5"
3133,"18-MAY-2024","SEPC","SEPC LIMITED","10","5"
3134,"18-MAY-2024","SENSEXIETF","ICICI PRUDENTIAL S&P BSE SENSEX ETF","20","5"
3135,"18-MAY-2024","SENSEXETF","MIRAE ASSET MUTUAL FUND - MIRAE ASSET S&P BSE SENSEX ETF","20","5"
3136,"18-MAY-2024","SENSEXADD","DSP MUTUAL FUND - DSP S&P BSE SENSEX ETF","20","5"
3137,"18-MAY-2024","SENCO","SENCO GOLD LIMITED","20","5"
3138,"18-MAY-2024","SEMAC","SEMAC CONSULTANTS LIMITED","10","5"
3139,"18-MAY-2024","SELAN","SELAN EXPLORATION TECHNOLOGY LIMITED","20","5"
3140,"18-MAY-2024","SEITINVIT","SUSTAINABLE ENERGY INFRA TRUST","20","5"
3141,"18-MAY-2024","SECURCRED","SECUR CREDENTIALS LIMITED","20","5"
3142,"18-MAY-2024","SDL26BEES","NIPPON INDIA ETF NIFTY SDL APR 2026 TOP 20 EQUAL WEIGHT","20","5"
3143,"18-MAY-2024","SDL24BEES","NIPPON INDIA ETF NIFTY CPSE BOND PLUS SDL SEP 2024 50-50","20","5"
3144,"18-MAY-2024","SDBL","SOM DISTILLERIES & BREWERIES LIMITED","20","5"
3145,"18-MAY-2024","SCPL","SHEETAL COOL PRODUCTS LIMITED","20","5"
3146,"18-MAY-2024","SCML","SHARP CHUCKS AND MACHINES LIMITED","10","5"
3147,"18-MAY-2024","SCILAL","SHIPPING CORPORATION OF INDIA LAND AND ASSETS LIMITED","10","5"
3148,"18-MAY-2024","SCI","SHIPPING CORPORATION OF INDIA LIMITED","20","5"
3149,"18-MAY-2024","SCHAND","S CHAND AND COMPANY LIMITED","20","5"
3150,"18-MAY-2024","SCHAEFFLER","SCHAEFFLER INDIA LIMITED","20","5"
3151,"18-MAY-2024","SBIN","STATE BANK OF INDIA","-","5"
3152,"18-MAY-2024","SBILIFE","SBI LIFE INSURANCE COMPANY LIMITED","-","5"
3153,"18-MAY-2024","SBIETFQLTY","SBI MUTUAL FUND - SBI - ETF QUALITY - SBI-ETF QUALITY","20","5"
3154,"18-MAY-2024","SBIETFPB","SBI MUTUAL FUND - SBI ETF PRIVATE BANK - SBI ETF PRIVATE BANK","20","5"
3155,"18-MAY-2024","SBIETFIT","SBI MUTUAL FUND-SBI ETF IT","20","5"
